dataset_name,dataset_url,dataset_download_date,dataset_last_updated
Community Technology and Telecommunications Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_10_1.htm,09/22/2023,N/A
Mayors Committee for People with Disabilities - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_11_1.htm,09/22/2023,N/A
Music Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_12_1.htm,09/22/2023,N/A
Building and Fire Code Board of Appeals - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_16_1.htm,09/22/2023,N/A
Building and Fire Code Board of Appeals - 2009 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_16_2.htm,09/22/2023,N/A
Commission for Women - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_18_1.htm,09/22/2023,N/A
Commission on Immigrant Affairs - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_19_1.htm,09/22/2023,N/A
Community Development Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_20_1.htm,09/22/2023,N/A
Construction Advisory Committee - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_21_1.htm,09/22/2023,N/A
Design Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_22_1.htm,09/22/2023,N/A
Downtown Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_24_1.htm,09/22/2023,N/A
Early Childhood Council - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_25_1.htm,09/22/2023,N/A
Electric Utility Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_27_1.htm,09/22/2023,N/A
Environmental Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_28_1.htm,09/22/2023,N/A
Environmental Commission - 2009 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_28_2.htm,09/22/2023,N/A
Environmental Commission - 2009 Meetings - Page 3 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_28_3.htm,09/22/2023,N/A
Bond Oversight Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_2_1.htm,09/22/2023,N/A
Historic Landmark Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_31_1.htm,09/22/2023,N/A
MBEWBE-Small Business Enterprise Procurement Program Advisory Committee - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_36_1.htm,09/22/2023,N/A
Mexican American Cultural Center Advisory Board - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_38_1.htm,09/22/2023,N/A
Parks and Recreation Board - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_39_1.htm,09/22/2023,N/A
Planning Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_40_1.htm,09/22/2023,N/A
Public Safety Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_41_1.htm,09/22/2023,N/A
Resource Management Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_44_1.htm,09/22/2023,N/A
Solid Waste Advisory Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_46_1.htm,09/22/2023,N/A
Austin Travis County Food Policy Board - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_47_1.htm,09/22/2023,N/A
Urban Forestry Board - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_48_1.htm,09/22/2023,N/A
Animal Advisory Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_4_1.htm,09/22/2023,N/A
Urban Transportation Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_50_1.htm,09/22/2023,N/A
Water and Wastewater Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_52_1.htm,09/22/2023,N/A
Waterfront Planning Advisory Board - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_53_1.htm,09/22/2023,N/A
Zoning and Platting Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_54_1.htm,09/22/2023,N/A
Sign Review Board - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_55_1.htm,09/22/2023,N/A
Airport Advisory Commission - 2009 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2009_7_1.htm,09/22/2023,N/A
Community Technology and Telecommunications Commission - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_10_1.htm,09/22/2023,N/A
Community Technology and Telecommunications Commission - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_10_2.htm,09/22/2023,N/A
Mayors Committee for People with Disabilities - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_11_1.htm,09/22/2023,N/A
Mayors Committee for People with Disabilities - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_11_2.htm,09/22/2023,N/A
Music Commission - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_12_1.htm,09/22/2023,N/A
Music Commission - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_12_2.htm,09/22/2023,N/A
Building and Fire Code Board of Appeals - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_16_1.htm,09/22/2023,N/A
Building and Standards Commission - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_17_1.htm,09/22/2023,N/A
Building and Standards Commission - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_17_2.htm,09/22/2023,N/A
Commission for Women - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_18_1.htm,09/22/2023,N/A
Commission for Women - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_18_2.htm,09/22/2023,N/A
Commission on Immigrant Affairs - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_19_1.htm,09/22/2023,N/A
Commission on Immigrant Affairs - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_19_2.htm,09/22/2023,N/A
Community Development Commission - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_20_1.htm,09/22/2023,N/A
Community Development Commission - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_20_2.htm,09/22/2023,N/A
Community Development Commission - 2010 Meetings - Page 3 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_20_3.htm,09/22/2023,N/A
Community Development Commission - 2010 Meetings - Page 4 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_20_4.htm,09/22/2023,N/A
Community Development Commission - 2010 Meetings - Page 5 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_20_5.htm,09/22/2023,N/A
Community Development Commission - 2010 Meetings - Page 6 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_20_6.htm,09/22/2023,N/A
Construction Advisory Committee - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_21_1.htm,09/22/2023,N/A
Construction Advisory Committee - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_21_2.htm,09/22/2023,N/A
Design Commission - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_22_1.htm,09/22/2023,N/A
Design Commission - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_22_2.htm,09/22/2023,N/A
Design Commission - 2010 Meetings - Page 3 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_22_3.htm,09/22/2023,N/A
Design Commission - 2010 Meetings - Page 4 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_22_4.htm,09/22/2023,N/A
Design Commission - 2010 Meetings - Page 5 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_22_5.htm,09/22/2023,N/A
Design Commission - 2010 Meetings - Page 6 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_22_6.htm,09/22/2023,N/A
Downtown Austin Community Court Advisory Board - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_23_1.htm,09/22/2023,N/A
Downtown Austin Community Court Advisory Board - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_23_2.htm,09/22/2023,N/A
Downtown Austin Community Court Advisory Board - 2010 Meetings - Page 3 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_23_3.htm,09/22/2023,N/A
Downtown Commission - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_24_1.htm,09/22/2023,N/A
Downtown Commission - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_24_2.htm,09/22/2023,N/A
Early Childhood Council - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_25_1.htm,09/22/2023,N/A
Early Childhood Council - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_25_2.htm,09/22/2023,N/A
Early Childhood Council - 2010 Meetings - Page 3 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_25_3.htm,09/22/2023,N/A
Early Childhood Council - 2010 Meetings - Page 4 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_25_4.htm,09/22/2023,N/A
Early Childhood Council - 2010 Meetings - Page 5 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_25_5.htm,09/22/2023,N/A
Early Childhood Council - 2010 Meetings - Page 6 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_25_6.htm,09/22/2023,N/A
Electric Board - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_26_1.htm,09/22/2023,N/A
Electric Utility Commission - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_27_1.htm,09/22/2023,N/A
Electric Utility Commission - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_27_2.htm,09/22/2023,N/A
Environmental Commission - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_28_1.htm,09/22/2023,N/A
Environmental Commission - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_28_2.htm,09/22/2023,N/A
Environmental Commission - 2010 Meetings - Page 3 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_28_3.htm,09/22/2023,N/A
Environmental Commission - 2010 Meetings - Page 4 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_28_4.htm,09/22/2023,N/A
Environmental Commission - 2010 Meetings - Page 5 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_28_5.htm,09/22/2023,N/A
Environmental Commission - 2010 Meetings - Page 6 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_28_6.htm,09/22/2023,N/A
Environmental Commission - 2010 Meetings - Page 7 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_28_7.htm,09/22/2023,N/A
Environmental Commission - 2010 Meetings - Page 8 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_28_8.htm,09/22/2023,N/A
Environmental Commission - 2010 Meetings - Page 9 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_28_9.htm,09/22/2023,N/A
Ethics Review Commission - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_29_1.htm,09/22/2023,N/A
Bond Oversight Commission - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_2_1.htm,09/22/2023,N/A
Historic Landmark Commission - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_31_1.htm,09/22/2023,N/A
Historic Landmark Commission - 2010 Meetings - Page 8 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_31_8.htm,09/22/2023,N/A
Human Rights Commission - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_33_1.htm,09/22/2023,N/A
Human Rights Commission - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_33_2.htm,09/22/2023,N/A
Impact Fee Advisory Committee - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_34_1.htm,09/22/2023,N/A
Library Commission - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_35_1.htm,09/22/2023,N/A
Library Commission - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_35_2.htm,09/22/2023,N/A
Library Commission - 2010 Meetings - Page 3 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_35_3.htm,09/22/2023,N/A
Mechanical and Plumbing Board - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_37_1.htm,09/22/2023,N/A
Mexican American Cultural Center Advisory Board - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_38_1.htm,09/22/2023,N/A
Mexican American Cultural Center Advisory Board - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_38_2.htm,09/22/2023,N/A
Parks and Recreation Board - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_39_1.htm,09/22/2023,N/A
Parks and Recreation Board - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_39_2.htm,09/22/2023,N/A
Parks and Recreation Board - 2010 Meetings - Page 3 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_39_3.htm,09/22/2023,N/A
Parks and Recreation Board - 2010 Meetings - Page 4 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_39_4.htm,09/22/2023,N/A
Parks and Recreation Board - 2010 Meetings - Page 5 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_39_5.htm,09/22/2023,N/A
Parks and Recreation Board - 2010 Meetings - Page 6 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_39_6.htm,09/22/2023,N/A
Parks and Recreation Board - 2010 Meetings - Page 7 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_39_7.htm,09/22/2023,N/A
African American Resource Advisory Commission - 2010 Meetings - Page 1 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_3_1.htm,09/22/2023,N/A
African American Resource Advisory Commission - 2010 Meetings - Page 2 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_3_2.htm,09/22/2023,N/A
Planning Commission - 2010 Meetings - Page 10 | AustinTexas.gov,https://austintexas.gov/cityclerk/boards_commissions/meetings/2010_40_10.htm,09/22/2023,N/A
